# file: I1I2.txt
# created: Tue, 07 May 2024, 11:45:56
-9.537000E-01	-5.712684E+01	+6.384266E+01
-9.536000E-01	-5.699713E+01	+6.371040E+01
-9.535000E-01	-5.686798E+01	+6.357871E+01
-9.534000E-01	-5.673939E+01	+6.344759E+01
-9.533000E-01	-5.661136E+01	+6.331702E+01
-9.532000E-01	-5.648387E+01	+6.318701E+01
-9.531000E-01	-5.635693E+01	+6.305756E+01
-9.530000E-01	-5.623054E+01	+6.292865E+01
-9.529000E-01	-5.610468E+01	+6.280029E+01
-9.528000E-01	-5.597936E+01	+6.267248E+01
-9.527000E-01	-5.585458E+01	+6.254520E+01
-9.526000E-01	-5.573032E+01	+6.241846E+01
-9.525000E-01	-5.560660E+01	+6.229226E+01
-9.524000E-01	-5.548339E+01	+6.216658E+01
-9.523000E-01	-5.536071E+01	+6.204143E+01
-9.522000E-01	-5.523854E+01	+6.191680E+01
-9.521000E-01	-5.511689E+01	+6.179269E+01
-9.520000E-01	-5.499574E+01	+6.166909E+01
-9.519000E-01	-5.487511E+01	+6.154601E+01
-9.518000E-01	-5.475497E+01	+6.142344E+01
-9.517000E-01	-5.463534E+01	+6.130138E+01
-9.516000E-01	-5.451621E+01	+6.117982E+01
-9.515000E-01	-5.439757E+01	+6.105876E+01
-9.514000E-01	-5.427942E+01	+6.093819E+01
-9.513000E-01	-5.416176E+01	+6.081813E+01
-9.512000E-01	-5.404458E+01	+6.069855E+01
-9.511000E-01	-5.392789E+01	+6.057946E+01
-9.510000E-01	-5.381168E+01	+6.046085E+01
-9.509000E-01	-5.369595E+01	+6.034273E+01
-9.508000E-01	-5.358068E+01	+6.022509E+01
-9.507000E-01	-5.346589E+01	+6.010792E+01
-9.506000E-01	-5.335157E+01	+5.999123E+01
-9.505000E-01	-5.323771E+01	+5.987501E+01
-9.504000E-01	-5.312432E+01	+5.975926E+01
-9.503000E-01	-5.301138E+01	+5.964397E+01
-9.502000E-01	-5.289890E+01	+5.952914E+01
-9.501000E-01	-5.278687E+01	+5.941477E+01
